species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,year
Chinstrap,Dream,51.4,19.9,198,3700,male,2007
Chinstrap,Dream,50.3,19.6,202,4075,male,2007
Chinstrap,Dream,51.9,18.2,201,4050,male,2007
Chinstrap,Dream,51.2,18.3,197,3725,male,2007
Chinstrap,Dream,51.5,19.9,198,3700,male,2007
Chinstrap,Dream,51.7,18.7,187,3250,male,2009
Chinstrap,Dream,56.0,19.9,207,4000,male,2009
Chinstrap,Dream,49.9,19.5,196,3925,male,2007
Chinstrap,Dream,51.2,19.0,197,3525,male,2008
Chinstrap,Dream,49.9,18.8,202,3800,male,2009
Chinstrap,Dream,53.7,19.9,205,4500,male,2008
Chinstrap,Dream,49.3,19.5,211,3925,male,2008
Chinstrap,Dream,49.9,18.6,195,3625,male,2008
Chinstrap,Dream,51.5,19.8,198,3700,male,2007
Chinstrap,Dream,50.2,18.8,202,3800,male,2009
Chinstrap,Dream,50.9,19.0,210,4100,male,2009
Chinstrap,Dream,52.5,18.8,197,3425,male,2009
Chinstrap,Dream,51.3,19.1,193,3625,male,2007
Chinstrap,Dream,51.2,18.2,196,3750,male,2007
Chinstrap,Dream,48.9,19.6,210,3975,male,2008
Chinstrap,Dream,52.0,18.0,201,4025,male,2007
Chinstrap,Dream,50.8,18.5,201,4450,male,2009
Chinstrap,Dream,49.4,19.9,203,4050,male,2009
Chinstrap,Dream,48.9,19.6,212,4275,male,2009
Chinstrap,Dream,48.7,17.5,191,3400,male,2007
Chinstrap,Dream,52.1,19.4,205,3925,male,2009
Chinstrap,Dream,49.7,18.7,196,3625,male,2008
Chinstrap,Dream,50.8,19.6,201,4075,male,2007
Chinstrap,Dream,50.9,19.0,210,4100,male,2009
Chinstrap,Dream,51.1,18.7,202,4100,male,2008
Chinstrap,Dream,51.9,20.2,194,3800,male,2007
Chinstrap,Dream,51.2,19.3,193,3625,male,2007
Chinstrap,Dream,51.2,18.3,197,3750,male,2007
Chinstrap,Dream,50.8,19.5,201,4025,male,2007
Chinstrap,Dream,48.5,17.5,191,3425,male,2007
Chinstrap,Dream,54.2,20.7,201,4275,male,2008
Chinstrap,Dream,51.0,19.4,193,3775,male,2007
Chinstrap,Dream,50.8,19.7,203,4075,male,2009
Chinstrap,Dream,52.8,20.1,204,4550,male,2008
Chinstrap,Dream,52.9,19.8,196,3725,male,2007
Chinstrap,Dream,51.6,20.2,194,3775,male,2007
Chinstrap,Dream,51.8,19.6,206,3950,male,2009
Chinstrap,Dream,51.5,19.0,202,3950,male,2009
Chinstrap,Dream,52.4,18.8,197,3450,male,2009
Chinstrap,Dream,49.9,19.4,196,3950,male,2007
Chinstrap,Dream,50.6,19.0,210,4075,male,2009
Chinstrap,Dream,51.6,19.6,206,3950,male,2009
Chinstrap,Dream,52.6,20.0,204,4550,male,2008
Chinstrap,Dream,50.1,18.9,202,3800,male,2009
Chinstrap,Dream,48.9,19.7,212,4300,male,2009
Chinstrap,Dream,51.6,19.9,199,3700,male,2007
Chinstrap,Dream,50.4,19.7,201,4050,male,2007
Chinstrap,Dream,52.5,19.8,196,3750,male,2007
Chinstrap,Dream,50.6,19.3,193,3825,male,2007
Chinstrap,Dream,48.6,17.5,190,3400,male,2007
Chinstrap,Dream,49.0,19.6,212,4300,male,2009
Chinstrap,Dream,52.1,18.9,197,4175,male,2007
Chinstrap,Dream,51.7,20.2,195,3750,male,2007
Chinstrap,Dream,48.6,17.4,191,3400,male,2007
Chinstrap,Dream,51.1,19.1,196,3550,male,2008
Chinstrap,Dream,51.9,19.5,206,3925,male,2009
Chinstrap,Dream,52.7,19.8,197,3700,male,2007
Chinstrap,Dream,48.5,17.5,192,3400,male,2007
Chinstrap,Dream,49.2,19.9,203,4075,male,2009
Chinstrap,Dream,50.3,18.9,202,3775,male,2009
Chinstrap,Dream,51.5,18.7,187,3225,male,2009
Chinstrap,Dream,50.5,19.4,193,3800,male,2007
Chinstrap,Dream,49.6,18.6,195,3600,male,2008
Chinstrap,Dream,49.6,19.0,200,3775,male,2008
Chinstrap,Dream,50.6,19.3,193,3800,male,2007
Chinstrap,Dream,51.3,19.8,198,3650,male,2007
Chinstrap,Dream,50.4,20.1,197,3325,male,2007
Chinstrap,Dream,48.7,17.4,191,3450,male,2007
Chinstrap,Dream,52.2,18.9,198,3475,male,2009
Chinstrap,Dream,52.0,20.2,194,3750,male,2007
Chinstrap,Dream,50.6,20.0,198,3275,male,2007
Chinstrap,Dream,50.9,19.1,197,3550,male,2008
Chinstrap,Dream,52.2,18.1,201,4075,male,2007
Chinstrap,Dream,50.6,19.4,193,3800,male,2007
Chinstrap,Dream,51.2,19.1,196,3550,male,2008
Chinstrap,Dream,50.2,20.0,197,3325,male,2007
Chinstrap,Dream,48.1,17.5,191,3400,male,2007
Chinstrap,Dream,51.1,18.9,204,4125,male,2008
Chinstrap,Dream,50.9,19.1,196,3550,male,2008
Chinstrap,Dream,49.3,19.8,203,4050,male,2009
Chinstrap,Dream,51.2,19.0,201,3950,male,2009
Chinstrap,Dream,51.1,18.5,201,4475,male,2009
Chinstrap,Dream,51.0,18.8,203,4125,male,2008
Chinstrap,Dream,54.4,20.8,201,4275,male,2008
Chinstrap,Dream,51.4,18.7,187,3275,male,2009
Chinstrap,Dream,53.7,19.9,205,4475,male,2008
Chinstrap,Dream,49.5,19.0,200,3800,male,2008
Chinstrap,Dream,50.6,19.5,201,4050,male,2007
Chinstrap,Dream,52.3,18.2,201,4050,male,2007
Chinstrap,Dream,51.8,19.5,206,3925,male,2009
Chinstrap,Dream,49.7,18.1,192,3775,male,2009
Chinstrap,Dream,50.1,18.8,202,3775,male,2009
Chinstrap,Dream,53.7,19.9,205,4525,male,2008
Chinstrap,Dream,48.9,18.2,195,4400,male,2007
Chinstrap,Dream,50.9,18.5,201,4425,male,2009
Chinstrap,Dream,52.9,19.8,197,3700,male,2007
Chinstrap,Dream,52.8,19.9,197,3750,male,2007
Chinstrap,Dream,51.9,19.5,206,3950,male,2009
Chinstrap,Dream,49.4,19.0,200,3800,male,2008
Chinstrap,Dream,49.5,19.8,203,4000,male,2009
Chinstrap,Dream,48.9,19.5,210,3975,male,2008
Chinstrap,Dream,50.3,20.0,197,3300,male,2007
Chinstrap,Dream,52.5,20.1,205,4550,male,2008
Chinstrap,Dream,49.2,18.2,195,4425,male,2007
Chinstrap,Dream,49.8,19.5,195,3900,male,2007
Chinstrap,Dream,51.8,20.3,194,3825,male,2007
Chinstrap,Dream,48.6,19.5,210,3950,male,2008
Chinstrap,Dream,50.7,19.7,203,4025,male,2009
Chinstrap,Dream,50.5,19.6,201,4050,male,2007
Chinstrap,Dream,49.7,18.6,195,3600,male,2008
Chinstrap,Dream,51.7,19.8,198,3700,male,2007
Chinstrap,Dream,51.3,19.0,201,3900,male,2009
Chinstrap,Dream,50.9,18.9,203,4075,male,2008
Chinstrap,Dream,50.8,19.7,203,4025,male,2009
Chinstrap,Dream,49.3,19.9,203,4075,male,2009
Chinstrap,Dream,52.7,19.8,197,3700,male,2007
Chinstrap,Dream,50.4,19.3,193,3800,male,2007
Chinstrap,Dream,51.9,19.0,197,4125,male,2007
Chinstrap,Dream,51.2,18.8,203,4075,male,2008
Chinstrap,Dream,49.0,19.5,212,4300,male,2009
Chinstrap,Dream,51.8,19.0,197,4150,male,2007
Chinstrap,Dream,51.9,18.0,201,4050,male,2007
Chinstrap,Dream,51.9,18.2,202,4100,male,2007
Chinstrap,Dream,50.5,19.6,202,4075,male,2007
Chinstrap,Dream,52.9,19.9,205,4550,male,2008
Chinstrap,Dream,50.0,18.8,202,3825,male,2009
Chinstrap,Dream,50.8,19.0,196,3550,male,2008
Chinstrap,Dream,50.2,18.8,202,3825,male,2009
Chinstrap,Dream,52.0,20.6,210,4800,male,2008
Chinstrap,Dream,51.4,19.1,193,3675,male,2007
Chinstrap,Dream,52.3,18.7,197,3425,male,2009
Chinstrap,Dream,53.9,20.0,205,4500,male,2008
Chinstrap,Dream,56.0,19.7,207,4000,male,2009
Chinstrap,Dream,52.3,18.8,197,3450,male,2009
Chinstrap,Dream,50.9,18.5,201,4450,male,2009
Chinstrap,Dream,52.6,19.9,197,3700,male,2007
Chinstrap,Dream,51.3,19.0,201,3975,male,2009
Chinstrap,Dream,51.7,20.7,210,4800,male,2008
Chinstrap,Dream,51.1,19.1,200,3950,male,2009
Chinstrap,Dream,50.2,19.6,201,4050,male,2007
Chinstrap,Dream,49.9,19.0,200,3800,male,2008
Chinstrap,Dream,50.2,19.9,197,3275,male,2007
Chinstrap,Dream,50.7,19.4,194,3825,male,2007
Chinstrap,Dream,48.8,19.5,210,3950,male,2008
Chinstrap,Dream,51.1,19.9,198,3700,male,2007
Chinstrap,Dream,53.4,19.9,204,4525,male,2008
Chinstrap,Dream,51.1,19.0,196,3550,male,2008
Chinstrap,Dream,54.4,20.8,201,4325,male,2008
Chinstrap,Dream,51.3,19.1,196,3575,male,2008
Chinstrap,Dream,50.6,19.4,193,3800,male,2007
Chinstrap,Dream,48.6,17.5,191,3450,male,2007
Chinstrap,Dream,51.1,18.2,197,3775,male,2007
Chinstrap,Dream,48.8,19.6,212,4300,male,2009
Chinstrap,Dream,49.5,18.7,195,3600,male,2008
Chinstrap,Dream,52.0,20.3,194,3775,male,2007
Chinstrap,Dream,50.3,18.8,202,3825,male,2009
Chinstrap,Dream,52.0,18.1,201,4025,male,2007
Chinstrap,Dream,51.1,19.3,193,3650,male,2007
Chinstrap,Dream,56.0,19.8,207,3975,male,2009
Chinstrap,Dream,56.0,19.8,207,4025,male,2009
Chinstrap,Dream,51.4,19.9,198,3700,male,2007
Chinstrap,Dream,48.8,19.5,211,3975,male,2008
Chinstrap,Dream,52.8,20.1,205,4550,male,2008
Chinstrap,Dream,51.3,19.2,193,3650,male,2007
Chinstrap,Dream,51.9,19.0,197,4150,male,2007
Chinstrap,Dream,50.1,20.0,197,3275,male,2007
Chinstrap,Dream,48.7,17.4,191,3425,male,2007
Chinstrap,Dream,50.8,19.0,210,4100,male,2009
Chinstrap,Dream,52.0,20.7,210,4800,male,2008
Chinstrap,Dream,50.9,19.1,196,3550,male,2008
Chinstrap,Dream,52.9,20.0,205,4575,male,2008
Chinstrap,Dream,50.9,18.9,210,4100,male,2009
Chinstrap,Dream,53.4,19.8,205,4475,male,2008
Chinstrap,Dream,53.0,19.7,198,3725,male,2007
Chinstrap,Dream,51.8,20.6,210,4750,male,2008
Chinstrap,Dream,49.2,18.3,195,4425,male,2007
Chinstrap,Dream,48.3,17.6,191,3400,male,2007
Chinstrap,Dream,50.3,18.8,202,3825,male,2009
Chinstrap,Dream,48.9,19.6,212,4275,male,2009
Chinstrap,Dream,49.5,19.1,200,3775,male,2008
Chinstrap,Dream,50.8,19.6,204,4050,male,2009
Chinstrap,Dream,51.3,18.8,187,3225,male,2009
Chinstrap,Dream,50.8,19.6,201,4025,male,2007
Chinstrap,Dream,49.1,19.0,200,3825,male,2008
Chinstrap,Dream,49.6,18.7,195,3600,male,2008
Chinstrap,Dream,52.3,18.8,198,3500,male,2009
Chinstrap,Dream,52.0,18.1,201,4050,male,2007
Chinstrap,Dream,49.7,18.7,195,3600,male,2008
Chinstrap,Dream,49.1,19.5,210,3925,male,2008
Chinstrap,Dream,50.8,19.0,211,4125,male,2009
Chinstrap,Dream,50.5,19.7,201,4100,male,2007
Chinstrap,Dream,50.3,18.8,202,3775,male,2009
Chinstrap,Dream,52.1,18.1,201,4050,male,2007
Chinstrap,Dream,51.0,19.2,196,3550,male,2008
Chinstrap,Dream,54.3,20.8,201,4300,male,2008
Chinstrap,Dream,51.0,19.0,196,3575,male,2008
Chinstrap,Dream,50.5,18.5,201,4450,male,2009
Chinstrap,Dream,51.4,18.7,187,3250,male,2009
Chinstrap,Dream,50.7,18.4,201,4475,male,2009
Chinstrap,Dream,50.2,18.9,202,3800,male,2009
Chinstrap,Dream,52.7,19.8,197,3750,male,2007
Chinstrap,Dream,51.8,18.1,201,4075,male,2007
Chinstrap,Dream,49.1,19.5,210,3950,male,2008
Chinstrap,Dream,50.1,18.8,202,3800,male,2009
Chinstrap,Dream,52.9,20.0,205,4550,male,2008
Chinstrap,Dream,51.9,19.0,197,4200,male,2007
Chinstrap,Dream,50.1,18.8,203,3775,male,2009
Chinstrap,Dream,51.0,18.9,210,4125,male,2009
Chinstrap,Dream,53.6,19.9,205,4500,male,2008
Chinstrap,Dream,51.2,18.7,187,3250,male,2009
Chinstrap,Dream,51.2,18.7,187,3250,male,2009
Chinstrap,Dream,53.5,19.9,205,4475,male,2008
Chinstrap,Dream,49.2,19.0,199,3800,male,2008
Chinstrap,Dream,50.0,18.6,195,3600,male,2008
Chinstrap,Dream,51.1,19.8,198,3700,male,2007
Chinstrap,Dream,51.8,18.1,201,4050,male,2007
Chinstrap,Dream,51.4,18.2,197,3800,male,2007
Chinstrap,Dream,51.8,20.4,194,3750,male,2007
Chinstrap,Dream,52.1,20.7,211,4800,male,2008
Chinstrap,Dream,50.9,18.6,201,4450,male,2009
Chinstrap,Dream,50.8,19.8,203,4075,male,2009
Chinstrap,Dream,52.0,20.7,210,4800,male,2008
Chinstrap,Dream,51.3,19.0,201,3925,male,2009
Chinstrap,Dream,50.3,18.9,202,3825,male,2009
Chinstrap,Dream,52.1,18.8,197,3450,male,2009
Chinstrap,Dream,49.5,19.9,203,4075,male,2009
Chinstrap,Dream,50.0,18.6,194,3575,male,2008
Chinstrap,Dream,52.0,19.5,206,3950,male,2009
Chinstrap,Dream,51.6,19.4,206,3950,male,2009
Chinstrap,Dream,49.1,18.1,195,4400,male,2007
Chinstrap,Dream,52.9,19.9,197,3725,male,2007
Chinstrap,Dream,49.6,18.3,195,4425,male,2007
Chinstrap,Dream,51.2,19.3,193,3625,male,2007
Chinstrap,Dream,51.8,19.5,206,3950,male,2009
Chinstrap,Dream,49.1,19.5,211,3950,male,2008
Chinstrap,Dream,49.3,19.9,203,4050,male,2009
Chinstrap,Dream,48.7,19.6,212,4325,male,2009
Chinstrap,Dream,50.7,19.7,203,4075,male,2009
Chinstrap,Dream,51.0,19.1,197,3550,male,2008
Chinstrap,Dream,51.4,19.0,193,3625,male,2007
Chinstrap,Dream,51.5,20.3,194,3750,male,2007
Chinstrap,Dream,52.8,20.0,205,4550,male,2008
Chinstrap,Dream,51.0,19.2,193,3650,male,2007
Chinstrap,Dream,50.5,19.4,193,3775,male,2007
Chinstrap,Dream,49.1,19.9,203,4050,male,2009
Chinstrap,Dream,51.3,18.8,203,4100,male,2008
Chinstrap,Dream,51.9,20.7,210,4800,male,2008
Chinstrap,Dream,49.3,18.2,195,4425,male,2007
Chinstrap,Dream,52.2,20.8,210,4800,male,2008
Chinstrap,Dream,49.3,19.8,203,4075,male,2009
Chinstrap,Dream,49.2,20.0,203,4100,male,2009
Chinstrap,Dream,49.8,18.6,195,3575,male,2008
Chinstrap,Dream,49.3,19.9,203,4050,male,2009
Chinstrap,Dream,49.8,18.1,194,3775,male,2009
Chinstrap,Dream,54.2,20.8,202,4350,male,2008
Chinstrap,Dream,54.1,20.8,201,4250,male,2008
Chinstrap,Dream,49.5,18.2,193,3750,male,2009
Chinstrap,Dream,52.7,20.0,205,4550,male,2008
Chinstrap,Dream,52.2,19.5,206,3925,male,2009
Chinstrap,Dream,50.4,20.0,197,3275,male,2007
Chinstrap,Dream,51.7,18.2,197,3750,male,2007
Chinstrap,Dream,52.0,18.2,201,4025,male,2007
Chinstrap,Dream,55.7,19.9,207,3975,male,2009
Chinstrap,Dream,49.1,19.6,212,4325,male,2009
Chinstrap,Dream,51.8,20.3,194,3775,male,2007
Chinstrap,Dream,50.3,20.0,198,3275,male,2007
Chinstrap,Dream,51.1,19.3,193,3600,male,2007
Chinstrap,Dream,50.2,19.5,196,3875,male,2007
Chinstrap,Dream,50.0,18.8,202,3825,male,2009
Chinstrap,Dream,49.3,19.0,200,3800,male,2008
Chinstrap,Dream,51.9,20.3,194,3800,male,2007
Chinstrap,Dream,49.1,18.1,195,4450,male,2007
Chinstrap,Dream,48.6,17.5,191,3400,male,2007
Chinstrap,Dream,51.9,20.7,210,4800,male,2008
Chinstrap,Dream,49.5,19.0,200,3825,male,2008
Chinstrap,Dream,48.7,17.5,191,3400,male,2007
Chinstrap,Dream,54.2,20.8,201,4275,male,2008
Chinstrap,Dream,50.9,18.5,201,4450,male,2009
Chinstrap,Dream,51.2,19.2,193,3650,male,2007
Chinstrap,Dream,49.6,19.0,200,3825,male,2008
Chinstrap,Dream,49.4,18.1,194,3725,male,2009
Chinstrap,Dream,55.6,19.8,207,4000,male,2009
Chinstrap,Dream,52.0,20.7,210,4775,male,2008
Chinstrap,Dream,52.5,20.1,205,4525,male,2008
Chinstrap,Dream,51.0,18.8,203,4100,male,2008
Chinstrap,Dream,54.3,20.8,202,4325,male,2008
Chinstrap,Dream,51.3,19.9,198,3725,male,2007
Chinstrap,Dream,50.9,18.8,202,4075,male,2008
Chinstrap,Dream,51.7,20.3,194,3750,male,2007
Chinstrap,Dream,54.2,20.8,201,4300,male,2008
Chinstrap,Dream,51.7,18.2,201,4075,male,2007
Chinstrap,Dream,49.7,18.6,195,3625,male,2008
Chinstrap,Dream,53.3,19.9,205,4475,male,2008
Chinstrap,Dream,51.0,18.8,203,4075,male,2008
Chinstrap,Dream,54.0,20.8,201,4300,male,2008
Chinstrap,Dream,52.1,18.0,200,4075,male,2007
Chinstrap,Dream,54.4,20.8,201,4300,male,2008
Gentoo,Biscoe,43.5,13.9,217,4975,female,2008
Gentoo,Biscoe,47.0,14.6,222,4925,female,2009
Gentoo,Biscoe,43.1,14.5,208,4475,female,2008
Gentoo,Biscoe,45.5,13.8,208,4200,female,2008
Gentoo,Biscoe,45.5,14.6,211,4825,female,2007
Gentoo,Biscoe,46.5,13.6,210,4600,female,2007
Gentoo,Biscoe,42.7,13.7,208,3950,female,2008
Gentoo,Biscoe,50.5,15.2,217,5000,female,2009
Gentoo,Biscoe,45.7,14.6,211,4800,female,2007
Gentoo,Biscoe,45.4,13.7,210,4300,female,2008
Gentoo,Biscoe,46.2,14.5,209,4825,female,2007
Gentoo,Biscoe,43.4,14.5,218,4575,female,2009
Gentoo,Biscoe,46.5,14.5,213,4400,female,2007
Gentoo,Biscoe,46.2,14.7,209,4800,female,2007
Gentoo,Biscoe,47.5,13.7,214,4925,female,2009
Gentoo,Biscoe,42.9,13.1,216,5000,female,2007
Gentoo,Biscoe,42.5,13.8,209,3975,female,2008
Gentoo,Biscoe,46.8,14.2,215,4825,female,2009
Gentoo,Biscoe,48.0,14.3,210,4600,female,2007
Gentoo,Biscoe,45.8,14.2,219,4675,female,2008
Gentoo,Biscoe,43.5,13.9,208,4600,female,2009
Gentoo,Biscoe,42.0,14.7,210,4675,female,2009
Gentoo,Biscoe,46.8,14.5,213,4450,female,2007
Gentoo,Biscoe,46.6,14.6,213,4450,female,2007
Gentoo,Biscoe,45.0,14.6,207,5050,female,2007
Gentoo,Biscoe,43.4,13.4,209,4375,female,2007
Gentoo,Biscoe,43.8,13.9,217,4900,female,2008
Gentoo,Biscoe,47.1,14.7,222,4900,female,2009
Gentoo,Biscoe,45.4,14.5,212,4775,female,2009
Gentoo,Biscoe,41.1,13.7,214,4650,female,2007
Gentoo,Biscoe,41.0,13.7,214,4650,female,2007
Gentoo,Biscoe,42.7,13.7,213,5000,female,2008
Gentoo,Biscoe,47.6,15.1,218,4925,female,2009
Gentoo,Biscoe,46.2,14.1,217,4375,female,2009
Gentoo,Biscoe,45.2,14.6,211,4800,female,2007
Gentoo,Biscoe,43.0,13.2,215,5000,female,2007
Gentoo,Biscoe,47.2,15.5,215,4975,female,2009
Gentoo,Biscoe,43.2,13.5,209,4450,female,2007
Gentoo,Biscoe,47.3,13.6,214,4925,female,2009
Gentoo,Biscoe,47.6,15.0,218,4950,female,2009
Gentoo,Biscoe,45.5,13.7,214,4600,female,2007
Gentoo,Biscoe,43.0,14.0,208,4575,female,2009
Gentoo,Biscoe,44.9,13.8,212,4750,female,2009
Gentoo,Biscoe,44.6,14.7,214,4825,female,2009
Gentoo,Biscoe,43.3,14.5,208,4400,female,2008
Gentoo,Biscoe,45.9,14.3,219,4725,female,2008
Gentoo,Biscoe,41.8,14.7,210,4675,female,2009
Gentoo,Biscoe,48.2,14.3,210,4575,female,2007
Gentoo,Biscoe,44.7,13.3,213,5100,female,2008
Gentoo,Biscoe,45.0,13.6,208,4225,female,2008
Gentoo,Biscoe,43.1,13.9,217,4875,female,2008
Gentoo,Biscoe,45.3,14.8,212,5175,female,2009
Gentoo,Biscoe,43.6,14.4,218,4600,female,2009
Gentoo,Biscoe,45.7,13.8,210,4250,female,2008
Gentoo,Biscoe,45.8,13.9,214,4400,female,2008
Gentoo,Biscoe,49.2,14.9,220,5175,female,2008
Gentoo,Biscoe,45.1,14.4,207,5050,female,2007
Gentoo,Biscoe,45.3,13.8,215,4750,female,2008
Gentoo,Biscoe,50.2,15.1,216,5000,female,2009
Gentoo,Biscoe,45.0,14.4,209,4425,female,2008
Gentoo,Biscoe,47.1,13.7,214,4925,female,2009
Gentoo,Biscoe,47.6,15.0,217,4900,female,2009
Gentoo,Biscoe,46.0,14.1,217,4375,female,2009
Gentoo,Biscoe,46.4,14.2,210,4850,female,2008
Gentoo,Biscoe,45.0,13.8,212,4725,female,2009
Gentoo,Biscoe,45.3,13.7,212,4800,female,2009
Gentoo,Biscoe,46.0,14.1,217,4375,female,2009
Gentoo,Biscoe,44.7,13.8,212,4750,female,2009
Gentoo,Biscoe,45.5,14.5,213,4775,female,2009
Gentoo,Biscoe,45.5,13.7,210,4350,female,2008
Gentoo,Biscoe,45.5,13.9,210,4200,female,2008
Gentoo,Biscoe,47.2,13.6,213,4900,female,2009
Gentoo,Biscoe,43.5,15.3,214,4625,female,2009
Gentoo,Biscoe,45.2,13.8,208,4200,female,2008
Gentoo,Biscoe,45.4,13.7,210,4275,female,2008
Gentoo,Biscoe,45.4,13.7,210,4250,female,2008
Gentoo,Biscoe,44.5,14.6,214,4850,female,2009
Gentoo,Biscoe,46.5,14.5,213,4350,female,2007
Gentoo,Biscoe,50.6,15.2,216,4975,female,2009
Gentoo,Biscoe,45.3,14.4,210,4375,female,2008
Gentoo,Biscoe,45.5,13.7,214,4675,female,2007
Gentoo,Biscoe,46.4,14.6,213,4425,female,2007
Gentoo,Biscoe,45.3,13.6,210,4325,female,2008
Gentoo,Biscoe,47.3,13.7,214,4950,female,2009
Gentoo,Biscoe,47.1,13.6,214,4900,female,2009
Gentoo,Biscoe,46.7,14.3,215,4825,female,2009
Gentoo,Biscoe,44.0,13.9,208,4300,female,2008
Gentoo,Biscoe,45.1,14.6,215,4975,female,2007
Gentoo,Biscoe,43.6,13.9,217,4900,female,2008
Gentoo,Biscoe,45.4,14.7,211,4800,female,2007
Gentoo,Biscoe,47.6,14.2,209,4650,female,2008
Gentoo,Biscoe,45.0,14.5,215,4975,female,2007
Gentoo,Biscoe,49.2,14.8,220,5150,female,2008
Gentoo,Biscoe,46.4,13.5,210,4575,female,2007
Gentoo,Biscoe,44.1,14.8,214,4850,female,2009
Gentoo,Biscoe,48.5,15.0,219,4900,female,2009
Gentoo,Biscoe,45.3,13.7,215,4750,female,2008
Gentoo,Biscoe,46.3,14.4,217,4900,female,2008
Gentoo,Biscoe,43.2,14.0,208,4550,female,2009
Gentoo,Biscoe,45.1,14.9,212,5175,female,2009
Gentoo,Biscoe,41.0,13.8,214,4675,female,2007
Gentoo,Biscoe,47.6,14.0,212,4875,female,2009
Gentoo,Biscoe,43.3,14.4,208,4450,female,2008
Gentoo,Biscoe,48.3,14.2,210,4600,female,2007
Gentoo,Biscoe,49.1,14.8,220,5125,female,2008
Gentoo,Biscoe,40.9,13.7,214,4675,female,2007
Gentoo,Biscoe,46.6,15.1,216,4700,female,2008
Gentoo,Biscoe,41.4,14.7,210,4750,female,2009
Gentoo,Biscoe,45.9,13.2,211,4475,female,2007
Gentoo,Biscoe,44.2,13.6,208,4350,female,2008
Gentoo,Biscoe,45.3,14.5,212,4700,female,2009
Gentoo,Biscoe,46.3,13.2,211,4525,female,2007
Gentoo,Biscoe,47.7,15.0,218,4975,female,2009
Gentoo,Biscoe,46.3,13.2,211,4525,female,2007
Gentoo,Biscoe,47.6,14.3,209,4600,female,2008
Gentoo,Biscoe,45.4,13.7,213,4625,female,2007
Gentoo,Biscoe,47.5,15.0,216,4725,female,2008
Gentoo,Biscoe,45.5,14.7,211,4800,female,2007
Gentoo,Biscoe,46.0,13.2,211,4500,female,2007
Gentoo,Biscoe,46.4,14.5,210,4800,female,2007
Gentoo,Biscoe,45.8,14.3,219,4725,female,2008
Gentoo,Biscoe,49.0,14.8,220,5150,female,2008
Gentoo,Biscoe,43.2,14.4,218,4575,female,2009
Gentoo,Biscoe,45.4,13.7,210,4350,female,2008
Gentoo,Biscoe,46.1,13.3,211,4475,female,2007
Gentoo,Biscoe,46.4,14.2,210,4825,female,2008
Gentoo,Biscoe,50.8,15.2,217,5000,female,2009
Gentoo,Biscoe,42.9,13.7,208,4000,female,2008
Gentoo,Biscoe,45.3,14.8,212,5200,female,2009
Gentoo,Biscoe,45.9,13.2,211,4525,female,2007
Gentoo,Biscoe,45.3,14.8,212,5150,female,2009
Gentoo,Biscoe,43.4,14.3,220,4700,female,2008
Gentoo,Biscoe,45.3,13.8,216,4775,female,2008
Gentoo,Biscoe,43.3,14.5,208,4450,female,2008
Gentoo,Biscoe,45.3,13.8,215,4750,female,2008
Gentoo,Biscoe,45.9,13.9,214,4400,female,2008
Gentoo,Biscoe,46.4,14.6,223,4900,female,2009
Gentoo,Biscoe,48.5,15.1,219,4825,female,2009
Gentoo,Biscoe,45.1,13.8,215,4750,female,2008
Gentoo,Biscoe,47.3,14.6,212,4725,female,2009
Gentoo,Biscoe,47.0,14.6,222,4875,female,2009
Gentoo,Biscoe,48.5,15.0,220,4875,female,2009
Gentoo,Biscoe,47.0,14.5,222,4900,female,2009
Gentoo,Biscoe,46.7,14.4,216,4875,female,2009
Gentoo,Biscoe,41.7,14.8,210,4725,female,2009
Gentoo,Biscoe,45.5,13.9,210,4200,female,2008
Gentoo,Biscoe,46.6,14.5,213,4375,female,2007
Gentoo,Biscoe,46.3,14.5,213,4375,female,2007
Gentoo,Biscoe,49.1,14.8,220,5125,female,2008
Gentoo,Biscoe,47.2,14.6,222,4900,female,2009
Gentoo,Biscoe,44.9,14.7,212,5225,female,2009
Gentoo,Biscoe,46.4,14.3,210,4900,female,2008
Gentoo,Biscoe,46.2,14.5,209,4850,female,2007
Gentoo,Biscoe,48.4,14.4,203,4675,female,2009
Gentoo,Biscoe,46.8,14.3,215,4825,female,2009
Gentoo,Biscoe,42.7,13.7,208,3950,female,2008
Gentoo,Biscoe,45.3,14.6,212,4825,female,2009
Gentoo,Biscoe,43.4,13.5,209,4375,female,2007
Gentoo,Biscoe,47.0,14.3,215,4825,female,2009
Gentoo,Biscoe,48.5,15.0,219,4875,female,2009
Gentoo,Biscoe,46.5,14.7,217,5200,female,2008
Gentoo,Biscoe,45.7,13.8,210,4225,female,2008
Gentoo,Biscoe,43.6,14.1,220,4700,female,2008
Gentoo,Biscoe,46.8,14.7,222,4875,female,2009
Gentoo,Biscoe,46.3,14.5,209,4800,female,2007
Gentoo,Biscoe,43.5,15.2,213,4675,female,2009
Gentoo,Biscoe,43.9,13.6,208,4325,female,2008
Gentoo,Biscoe,42.8,14.2,209,4700,female,2007
Gentoo,Biscoe,42.8,13.7,208,3975,female,2008
Gentoo,Biscoe,47.3,13.7,214,4900,female,2009
Gentoo,Biscoe,45.9,14.3,220,4700,female,2008
Gentoo,Biscoe,45.4,14.4,212,4750,female,2009
Gentoo,Biscoe,43.2,14.6,209,4425,female,2008
